t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
7.000000349994449422e+00,3.949026838894429403e+00,1.154374809174661953e+00,3.147112125711258201e+00,5.691201105601094712e-01,1.470820182530583886e-01,-1.463787699581724056e+00,-2.089084577382247954e+00,-5.932821509286856365e-01,-1.191951243839247443e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.200000359994290555e+00,4.062850866697562680e+00,1.183791214296070260e+00,2.854354571157268872e+00,1.513031741931455398e-01,2.842558213459385821e-02,-1.702177960268896895e+00,-1.723790361313823238e+00,-7.062926284516509723e-01,-6.569149537669500827e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.400000369994132576e+00,4.093111503049199129e+00,1.189476331007240484e+00,2.513918962081979291e+00,-1.934549153072493421e-01,-1.128329506185506009e-01,-1.833560957591332308e+00,-1.195971980450972749e+00,-8.042689269761895687e-01,-1.882379479524030064e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.600000379993973709e+00,4.054420518053230893e+00,1.166909739755218833e+00,2.147206752228393967e+00,-4.326493233569739805e-01,-2.736867440563502396e-01,-1.871208549064162563e+00,-5.408687149707767094e-01,-9.184481328842902803e-01,6.128283378558713884e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.800000389993814842e+00,3.967890649055412222e+00,1.112172388207124829e+00,1.772965023703773291e+00,-5.408230717597306558e-01,-4.573763798175439765e-01,-1.858951981694226596e+00,1.328596554610201597e-01,-9.992095641616652868e-01,2.068431222257275659e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000399993655975e+00,3.859726029295320160e+00,1.020697107669924497e+00,1.401174608775702657e+00,-5.142511393389511687e-01,-6.572183026418141338e-01,-1.817583355180682592e+00,7.135997964567378782e-01,-1.022211439886271833e+00,2.568568811759803783e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.200000409993497996e+00,3.756875796285100488e+00,8.892534405694829669e-01,1.037657919564020981e+00,-3.715311729117187767e-01,-8.616606008410208073e-01,-1.766211976376958370e+00,1.143029425968211887e+00,-9.676433837213810341e-01,3.894580160894028920e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.400000419993340017e+00,3.682569557987504183e+00,7.169213117848094452e-01,6.844155066267896270e-01,-1.429252762879634209e-01,-1.055189287261577347e+00,-1.688320369264559417e+00,1.368955105031115060e+00,-8.352803546024977210e-01,7.087097294752419119e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600000429993180262e+00,3.653984501300681309e+00,5.058834437807685491e-01,3.467514158909419386e-01,1.308657584075935409e-01,-1.222245366534747912e+00,-1.546578416282526014e+00,1.320465607630453730e+00,-6.625177150035456153e-01,1.186246893300431093e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000439993022283e+00,3.680157654290836522e+00,2.614343582515591402e-01,3.743571716889781964e-02,3.949588931381309842e-01,-1.354748916160529060e+00,-1.309329025760159082e+00,9.636103352297361591e-01,-4.833105482271042308e-01,1.721522882784475295e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000449992864304e+00,3.759149436867989635e+00,-9.515438527821051817e-03,-2.244301010762165816e-01,5.876809698200287091e-01,-1.451411030638978916e+00,-9.650244319883082289e-01,3.623733754015296959e-01,-2.985462934595441986e-01,2.196229511197848261e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.200000459992704549e+00,3.876685636708711691e+00,-2.997976591694969661e-01,-4.174349971239694757e-01,6.601556485240109851e-01,-1.511120292316303404e+00,-5.257785077867916934e-01,-3.259300769276675114e-01,-1.208299887345672258e-01,2.545220181409258320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.400000469992546570e+00,4.008716773014965540e+00,-6.020217327437209498e-01,-5.225907039390293995e-01,5.949696298792284122e-01,-1.535286291271497516e+00,-1.673444605314184513e-02,-9.252667900838791315e-01,9.092941517658699457e-02,2.521043118122138438e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.600000479992388591e+00,4.127710704940413144e+00,-9.090790063506397622e-01,-5.259375933169996298e-01,4.099162626099314144e-01,-1.517100407326900324e+00,4.874742027813172007e-01,-1.018245742137938503e+00,1.342565025638397247e-01,2.141527775146933266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000489992228836e+00,4.209693961561496778e+00,-1.212499102986783317e+00,-4.284427478860715066e-01,2.062671040000477463e-01,-1.490249105471588731e+00,9.157797792256419100e-01,-4.675374983173596344e-01,6.600311711181174046e-02,1.203218055498223471e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000049999207086e+01,4.250947384424144992e+00,-1.510548938983355960e+00,-2.452867828832905883e-01,1.127595996612749951e-01,-1.477048481389205747e+00,1.156423402357276364e+00,9.231360053188879533e-01,-4.678712622094273743e-01,1.286476333440148556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020000050999191110e+01,4.273499305483977828e+00,-1.805958650031447510e+00,-1.400209084778469837e-02,2.973868099562662071e-01,-1.570622738509729555e+00,1.182152930312535322e+00,2.596056716758967209e+00,3.060162127438860735e-01,-1.556859139994470231e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040000051999175312e+01,4.332976670449051326e+00,-2.120083213439371672e+00,2.224285070360642047e-01,8.165981792682150964e-01,-1.509419492900838655e+00,8.707810867452967507e-01,3.421698337206929619e+00,1.359187552781235597e+00,-2.032395130756649682e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060000052999159514e+01,4.496296314468548161e+00,-2.421967127113495266e+00,3.965847330927963488e-01,1.500937880926041856e+00,-1.237581968752931694e+00,4.643020402703379457e-01,2.078729492565322357e+00,3.390986425680764693e+00,-1.742457795298236300e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
