t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
7.400000369999750305e+00,1.800972183535326732e+00,2.358838714402133885e-02,8.666279167327295418e-01,-7.192300797106652155e-01,-1.621181497095373514e+00,-1.262513729488088654e-01,-2.957879367741088839e+00,2.842763345625888505e+00,5.646273780643022988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.600000379999744204e+00,1.657126160400898884e+00,-3.006479284868586177e-01,8.413776408804531926e-01,-1.310805982837657035e+00,-1.052628799542581595e+00,-1.332589168967835379e-02,-2.072181616877385224e+00,3.775242133232822095e+00,4.352893658279355371e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.800000389999737216e+00,1.394964950725316344e+00,-5.111736989216560945e-01,8.387124624092583414e-01,-1.725242326934936399e+00,-2.975803351436212552e-01,-4.620103937830409221e-03,-6.517016879265743468e-01,3.391983587839394687e+00,-4.881476733747073249e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000399999731115e+00,1.049916468085916765e+00,-5.706897689261805073e-01,8.377884415754928149e-01,-1.855582671037263598e+00,3.808164163440705963e-01,-1.022496434942454652e-01,3.626588888897049889e-01,2.459221120874789168e+00,-2.021794449022436616e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.200000409999724127e+00,6.787999153226500493e-01,-4.945264818492054459e-01,8.173385118541469652e-01,-1.783050889632735947e+00,8.726606651112229773e-01,-1.062932325944696138e-01,6.667621877174754186e-01,1.280898342875482543e+00,8.560639979707221903e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.400000419999717138e+00,3.221897195656062141e-01,-3.199943401003601529e-01,7.960798642723214691e-01,-1.649698445421623694e+00,1.128840346495294300e+00,6.491957556030904242e-02,2.029364762685711421e-01,2.015413619293584535e-01,7.224557521576717711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600000429999710150e+00,-7.749986015691989749e-03,-9.422625951290516944e-02,8.090637800335789276e-01,-1.609111148138546055e+00,1.169148620896578228e+00,2.094107332163960555e-01,-2.591013950127451504e-01,-6.020314024572489542e-01,8.334139321614854046e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000439999703161e+00,-3.295722317345014529e-01,1.396034763578887228e-01,8.509459287709639774e-01,-1.660931429732107167e+00,1.048742334384818564e+00,3.760935279828268585e-01,-4.245582038539232883e-01,-1.177736953882378534e+00,8.155757221066317619e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000449999696173e+00,-6.617585342902256862e-01,3.493519537222685711e-01,9.261646381284621699e-01,-1.745843074748471002e+00,8.131949318309812380e-01,5.392086805599048960e-01,-6.917709109566949621e-01,-1.424769410765747590e+00,-6.298746987026546673e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.200000459999689184e+00,-1.010927166698338597e+00,5.119909482204086926e-01,1.034006379632526063e+00,-1.884197263857514404e+00,5.282410354301472211e-01,4.132337345206312795e-01,4.335868356025555648e-01,-1.902194572028435893e+00,-2.925016141766903388e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.400000469999683972e+00,-1.387766638311801026e+00,6.176391605888446046e-01,1.116653130668987082e+00,-1.797479892401137924e+00,1.478021020025271637e-01,-1.717695230828910347e-01,2.237931725227452873e+00,-2.992856663699625663e+00,-2.157275787826381741e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.600000479999676983e+00,-1.747262634766815204e+00,6.471995824673700826e-01,1.082299224334714705e+00,-1.349893524976345294e+00,-4.507692606659445267e-01,-6.032247022209106246e-01,2.996934099988454392e+00,-3.236943010735156001e+00,1.344690756450431512e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000489999669995e+00,-2.017241353261010950e+00,5.570457258264918110e-01,9.616542778582897188e-01,-7.505066750093334349e-01,-1.098157895182384047e+00,-5.763308857472122515e-01,2.798755817090400111e+00,-2.268890512262844439e+00,1.647180392923693892e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
